,name,price,product_url,image,rating,tiki_now,freeship,under_price,discount_%,installment,gift
1016,Giày Đá Bóng Zocker Space thế hệ mới 2021,550000,https://tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMd3V2t-2xuYMyOy9F8RuqsNYh9LDORlT1qa5XaT2cQCeSvb_XJT7aeywgdZvMiUtIBs2TlIGWjo0q7-emVbJDGF77xIzekt8FiWL9x1LMT4OhnEG0d-ZjMrmNP9BLmMoCKmTfVVbU7n08PQsKFNl7Kqee3XhlBoA3M5tLpnCdk25c-BXqEk2e2S8_Ka4o7lts094FfjCg2DUifCcynsAQil3MQf6xpUxEkhQoTQsLootBXJiN66F0NdC-7pn0SANsqLxqVTTTiEAMhTHwmaXuKnATxtPAGLNtyWVXHq8Ixmuf7tqyXmpPRN52u9GOHT0kx02B1qTSQEDCunM8BOJMfFgX36Tif2UOWC8k5zxwZH9QK5ArN6ze2S6SlJ5dJZIYlvpcjD-wz5iSJz2aZSUotkpD3yoaMQ6adx7NdjbEoGv4HE2onjJd3pdzqwvR3YTxDmCu_rug5SpAuAfkJuAFKTiglnZqnYfu2k7hjq6w7ZeliY5DHJOyJr43EQin0VFZd-ts-rFY-uFXBzafwnjIMhaSh5ophElo4jScJ7Huhbc3J5FS0Sg-Rcu93zrlo_d5vUFWOJiyTuYEepDyXRRj5qjEOTQUJW7a6w4ZANSQAMewiX0C2BFX97mQ-VYRfAF1ytL0s0uKYlucZqHzPVkS6_ZxLyhKTurBgoyI1siIhCNFbhFdOJvcA62qsPbuTzW5iJWSso5D8y6mmWUskxK0SF4vlBaQ9C9XTF6y8o-eIXp5djC0al1cq-y1psO88L3MMsdqsiIbCYiDuKtg5qyzPI5hhwsufk5843y9NcCKyJtyW0cvn1GeBhG9YvtdwY1oUkaH8MM-sfvl8xeFi_I0d8nUzXIB-lh9omxQlohw2l5ubeKHBj-jxJ6TXGJvj72kvXyNYODJ0KSJhghKLZrasC_WouEBFu7pgIF483hHAxR0mKHqk8xv6J2R5A59MtJL0OXQUkckZIr8r8Dw9IPBCM5u7Eb3dhhJutaidscuRS3gEaJYIXWwn3AUNcJo-nHLF4kgkNRgvDmwu5-T0u2CUv6hVdUzVHYl2sAhQKex94vjQ1BgEJzLSwY3R-m00DWFNSeIk_6FHjki1b5VsnUNdKgHRuriJUDLUEbTR2bGnFx_UK2pGav2Mpf2s0uFCkVj1vU3bMj1zjIPtArCbBAxoCofnFS60-2hrVCaIRzaGJYC8spwrvOkP5JwwrIPWNN_UQXN00Q5myjg1O0dYQ0xNoccZ9t0TNTtQR6b1YyK_wQaSPx0SY4Nz7gzqyvatwWsNAROAfqkbxzDvrQOunaDyInQp8HSfXtAAz-R2Oahx9cMjOuOZOU4h_TlLIF76OJZAog7eZPuiYSaxXsUF0PA-L90HBvhqsv_B6JlxRawsQtuaFgpHuAe60wlnWvFWPo2HD-dn9uQRDi8HF6Zp89lM-cickqreTa61C12nT_oQi_VY8u8Zn96rxVPl2y934s31RbdHQEK4Dd829TveWKSWx9CK4cEOyzYA6V61SPQrQ&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.84197_Y.749881_Z.1479224_CN.Giay-zocker&itm_medium=CPC&itm_source=tiki-ads&reqid=J1eT9wz1NL&pos=57&redirect=https%3A%2F%2Ftiki.vn%2Fgiay-da-bong-zocker-space-the-he-moi-2021-p95266785.html%3Fspid%3D134314017,https://salt.tikicdn.com/cache/200x200/ts/product/f3/cc/22/96e5318c28984c9d7424f48533f428cc.jpg,5.0,False,False,True,15,False,False
1017,ÁO GOLF NỮ CỘC TAY TITLEIST MẪU MỚI,600000,https://tiki.vn/ao-golf-nu-coc-tay-titleist-mau-moi-p144220988.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.144221082&itm_medium=CPC&itm_source=tiki-reco&spid=144221082,https://salt.tikicdn.com/cache/200x200/ts/product/53/3e/3d/27f6c9b7515ab871cd60dcb5ef4c3dd4.jpg,0.0,False,False,False,0,False,False
1018,Bộ 2 Bình Xăng Zippo (125ml),125000,https://tiki.vn/bo-2-binh-xang-zippo-125ml-p2282591.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112070600_MD_PID.20821476&itm_medium=CPC&itm_source=tiki-reco&spid=20821476,https://salt.tikicdn.com/cache/200x200/ts/product/88/42/25/7dbdd1c7bff1f24eb07f9d1cbaeab9b6.jpg,4.7,False,True,False,38,False,False
1019,"Áo Thể Thao Tập Gym Yoga Rainbow Bra (co giãn tốt, có mút, không gọng,ôm dáng,thoáng khí,chất liệu cao cấp)",369000,https://tiki.vn/ao-the-thao-tap-gym-yoga-rainbow-bra-co-gian-tot-co-mut-khong-gong-om-dang-thoang-khi-chat-lieu-cao-cap-p144962319.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.144962350&itm_medium=CPC&itm_source=tiki-reco&spid=144962350,https://salt.tikicdn.com/cache/200x200/ts/product/89/e4/45/0ea868f579e08513b8cda78f2ad7faa2.jpg,0.0,False,False,False,0,False,False
1020,Giày đá bóng Zocker ZTF 1902 Lake,499000,https://tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMYcCFGdWMsf0YFhx4ToVY4WM0hGhM9ey287cXkc1LIiDSgoAVQ2CeZY3cfFN4Ns8t_uB8u42oChMsoUv8X1W4WPdyfrsUswjbGDQvL0Hwa4SaDwIz-UPfEDZmq18z8DMkfvbJy_24SMu1foJO8SpY4ccDxoIQsCtFB-qhaYtHDZKlN5aSWSVj-t69qV-bmSP3s6RKcbF_MyjVdqU-Zn9bT1FXwB7UsCY1w4NlFsM0y1IM2n-cVST0PFVFgEGtwJuQQ_c09t6M-8Y4UNiuj6CqNxBibT4Ws59F9yWR0J2QqvX7O3fe1ON5ZZOgtUMGGK77AWYOj8yy6APoEKhkp6mbi9oe1CLnvZjrcBV4Bfv44AiojIfWbB5w_s-1BaRWkjYHA_rhsjj6kzR4-rlB9GgsBuRdyPCjXATLidiIL_Xs2SHu6403vYPSTPJ2TM7dLgiZCpzfAiV4hNoiTXTftHnmByW5iIavLRDbJu8kyLO4Yjpl9QwCi7NuqWK52Y1bTYPFnYy72P_8dEXEoWi5C2zIn0laIGn22rIWkJ2qPa6Q_4JZSCZEiKytIoJ3Ua05oVPy2jzfmhSGL4JM_o10v-K7gr7x63QkeDoUcY5QIDzBQtQR_erkLNcnzpq0e1wiCaEew7Jm17w2djz46cf9I6JUj-lfacvfapnhfWeLZcGwtwkLTj50LX5O4IuFx6RnHthaJJIiL4WzrPWlC7fxfc0KQ7sWSwIbvnneJSzRIqyWJ0aFWQpD9ST5djq4VqIr-Bd7LIDRod_I2D16aF98t4jSTjSBwoN6DvJdWeBIAKZfwpApKz7Q0NG1SzarzDg-nPKhfrejxdmETJOa2eiQ3Na3KqDq_6nkc6tzB4X31v-MI6Eb2CqMeUSknhV4pJQhTL5TTOXEjkt_i_gS11C-2CBYeC9ZQ022JrKG8lFXhUk8oCuXE-VnWbmGbsvJpryVwlnTfZ7MTI283D5mkmcDR71C31pAzFj7PeAbs0y_K_4t754HkTOoE067tLb2_Jw2o8GOz_wtTHk0US2tYHMP7c6CncQPj_LNrji-KxPS6WtuP5vuiXrRhRkPmx1Q7hJi3s704UJ1U3L_faeFCBA7xk1jT8B9DTuKq8l6AXq_GmfQZzxT6wLJ7RiaY0oBYgTwfh725HDI88CHTZ7u25iQqXVLx6w0ZLSyHeO49HV3b1lBReMCwPC_a1OGSTfZFY9EG2xZUdIoaEse53tdy__lnF6UsaRM_xVofQ0hgakmSLbmViWcmo1MS_TvGhrbT65gs8TMYugPmaEaQCXEZ8EozrksVKrTJcDO92Gh5Z0Aq1Mog53p9338QGTZ_ctUySsdbC6c9W_xl8PGm7h6wj0czZYcRkYtBaRxEtY-uIFWLrLGw2qYF9HpMNKb2wOn4P3O5b5H2LIvt9XSe64EMp7YjnZB8QxnbvxePZzhgR7kdPEbfVtgwJU34PTuke8XLS_VtQWcXeJlf8PCm-6PQ8kt_QgPY4X5p3R0_c8ZMkY1_53xw&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.84197_Y.749881_Z.1601074_CN.Giay-zocker&itm_medium=CPC&itm_source=tiki-ads&reqid=J1eT9wz1NL&pos=61&redirect=https%3A%2F%2Ftiki.vn%2Fgiay-da-bong-zocker-ztf-1902-lake-p52695868.html%3Fspid%3D134314056,https://salt.tikicdn.com/cache/200x200/ts/product/d3/80/7c/a68ecffc9393722bf6e761624140e49c.jpg,0.0,False,True,False,23,False,False
1021,Quần Áo Đá Bóng CLB MAKAN BD003,179580,https://tiki.vn/quan-ao-da-bong-clb-makan-bd003-p137713058.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.137713799&itm_medium=CPC&itm_source=tiki-reco&spid=137713799,https://salt.tikicdn.com/cache/200x200/ts/product/08/81/34/5d3c45ca828b1315cfd3066479d20c18.png,0.0,False,False,False,0,False,False
1022,Túi ngủ văn phòng du lịch dã ngoại Naturehike ấm áp giữ nhiệt tốt hàng chính hãng,389000,https://tiki.vn/tui-ngu-van-phong-du-lich-da-ngoai-naturehike-am-ap-giu-nhiet-tot-hang-chinh-hang-p72517079.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112070600_MD_PID.121076348&itm_medium=CPC&itm_source=tiki-reco&spid=121076348,https://salt.tikicdn.com/cache/200x200/ts/product/97/a7/12/e3479941693528ca62fd09f70a95e635.jpg,4.7,True,False,True,3,False,False
1023,Quần Thể Thao Suông + Sọc Đen 3 Sọc Đen Trắng,119000,https://tiki.vn/quan-the-thao-suong-soc-den-3-soc-den-trang-p145421452.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.145421510&itm_medium=CPC&itm_source=tiki-reco&spid=145421510,https://salt.tikicdn.com/cache/200x200/ts/product/0f/2c/da/5523c5c70ebb47084f5b5c3fb96a047e.jpg,0.0,False,True,False,0,False,False
1024,Xà Đơn Treo Tường Thế Hệ Mới FED-0228 - Kích Thước 65-90CM,450000,https://tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMVGUsA5le0HYzHZ34TwCuEf1PmbBFw8JP4epa_75-NpEPr6K3LsLDTE2oy5Vbrn2D1miGDj6A74Z6UcLLJhiR4davIP372Bfg3F0b_-ziC5yiUPmyFJCJioCDtGnmCCy99sD8-nzyVq0EVe5cVqI74WGcxwjffqcYSi3GHI0XyTVeqZiuUg5kBG1wdnQbR9OO0sjyDJNtqMTAzP1FkH1gP863cXYhSyyMSpDV773Rk-TSkG8MJXVz24ecbeS0XH3inx0WOZi5Dg6Y-27j_g6dCyByD54OpyjRgnmRhdbdNCJ94zwTEWvJhug29ESalNl5SNQpdgTvERNC3Vgbah_sMVhVmilcVQ5YlS6R_IHpUxjv2Bw2JoOhYK5E7Z-cv3SHmZrYeW_e50X4yY6kq4d5f88EQJj_DRcbr71v6IF-EUFHnBiMXr_c2xBa2gGddExKZZW8U4fNZcdUBbLBMxz_aqvlHksuWfn-eBRJrxgMMskAcIid9XxDy2saNA5Xnr4mo7dhZXqWDmskaZQYFZL5Km24gKkzlDFGgww-FAXC94n0ixzWtxhsVWibwE3FrMb0nH5WWz-wnAeJrdcd9vwGv-yY5R8rlEqgsU6k57tUQLZYnJWE96OB86GbQkqflhyiu6IHsZxQf9qdcbPlZE-EY3yrYeIVooovaeZTV5j2xSXG0-Rq9u7jKvpkAsjFWRtLCXp5kuXLnBMtMHy-79_fKBZ3cLReDJ_MJ3AeP-cFTff9ybAqNuz83j4Zjqrveg5WaFW15BIWyabXSkLhZ8smuWobtsYNkfearHw2bgbuUvrtf81Trdm1g4ppBxlatkVKlvwZ0zAkDtJLprXuzAhn3y1aAB7REhbNOQ5BWm8ANDVlv1bZq4nTAbq9YNNa5VXTjGFQol1tDF52zxF-S24KTxTfd4CU3i-OjVjXwWFMbrOV2TtFWkmKtHWdekqCxAXxeN0yF3JdWZIZqGy9hesQyu2HgphudqnmpTXFkNbKr5ERpKeKItklBrVTUTWYnqTPfcGhnOgJL1dF5WWi2KhVuhm5gUXmiq3TFXIVbYlvtZY6VsXtgJ61-MOPny8Ts740ni9Gcu-J0qSDBoGWJNbguKh9BjMEPktLd4oNQiqqVun1QhUrVSEiLi4FpHhsp3gQV1huSxwYb6sMJwct-0rjvRUiwsjnffCuVsSg7w80PT9IftCdg7ueub7OpivJJbX4klTfCYS5mEhhfkAbgtfY38iNfdAiUA4k6qMfW8AeZvrUqsLypxJORjD6joVu_5lId2Fve6vWDqJsj_UR8WmOlSsWjoS3Kv3uzDI4uNqonAhJm5-dT1JHKqpHwIVM7sk62q9iErKy7KGODT5-qHtz4f2RovIuKfEfAFeXLKdgftemaU62YCeQXABfc8lj4Y0E6NIHvRljSgDuXgggg6qIMOhpRbdN4Ku47Ysudqy5-5LwuBiV_-JhN-TGN-N0zR3WWrVL2JzQGbkQzfXml9M8V-uxEg&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.93297_Y.900695_Z.1686236_CN.Product-Ads-25%252F11%252F2021&itm_medium=CPC&itm_source=tiki-ads&reqid=J1eT9wz1NL&pos=65&redirect=https%3A%2F%2Ftiki.vn%2Fxa-don-treo-tuong-the-he-moi-fed-0228-kich-thuoc-65-90cm-p142792729.html%3Fspid%3D142792730,https://salt.tikicdn.com/cache/200x200/ts/product/04/3c/60/4ce4589926670cf7c2e688213b88242b.jpg,5.0,False,True,False,10,False,False
1025,"ÁO 2 DÂY CROPTOP 40-80KG, CÓ MÚT NGỰC DÚN THUN CO GIÃN THOẢI MÁI, CÓ BIGSIZE",75000,https://tiki.vn/ao-2-day-croptop-40-80kg-co-mut-nguc-dun-thun-co-gian-thoai-mai-co-bigsize-p145629661.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.145629670&itm_medium=CPC&itm_source=tiki-reco&spid=145629670,https://salt.tikicdn.com/cache/200x200/ts/product/23/5b/aa/f0c81d74c9fc0e29f934b01a2d8b667a.jpg,0.0,False,False,False,0,False,False
1026,Giày Thể Thao Cao Cấp Nam Biti's Hunter X Army Green DSMH05100REU (Rêu),899000,https://tiki.vn/giay-the-thao-cao-cap-nam-biti-s-hunter-x-army-green-dsmh05100reu-reu-p97066811.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112070600_MD_PID.97066821&itm_medium=CPC&itm_source=tiki-reco&spid=97066821,https://salt.tikicdn.com/cache/200x200/ts/product/87/1a/9f/6a48e8383ab6d491756da5c3bf449bb7.jpg,4.8,True,False,False,10,False,False
1027,Áo ngực koong gọng siêu đẩy phối lụa cao cấp,99000,https://tiki.vn/ao-nguc-koong-gong-sieu-day-phoi-lua-cao-cap-p144510919.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.144510979&itm_medium=CPC&itm_source=tiki-reco&spid=144510979,https://salt.tikicdn.com/cache/200x200/ts/product/5f/fa/cf/aad3e97c55c6c808f3c92dc0b3b5459e.jpg,0.0,False,False,False,0,False,False
1028,Giày đá bóng Zocker ZTF 1902 Orange/Yellow,499000,https://tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMZWpbfEhLBq9r8f7uB8iYMtBF7c3VHjsMum1cs_aRxMwv35cjhLcw-3VWdWZFDmG1zkkOG4L_J-u5BlG2bTPtpyA8UhYQ4mS4NSO-_xTDJ7qZYqCT6Ux11PYIbDaI5qRrK2gjBcEetf1DcTGQVLfj3rkBSoMwaFjn-nR6-hs1nu9QQ5_Ai04GM2CPLAIojlVeknLOTmixSyzu952zqFKVI6XeRQ4MEm18I60R0qf9ic7xryQVCAdY9kCsiCbfkv1q6j8yxn8TD6M4IphjFwvfnO-xjf1UrEW19x0_4gmqyq-kO1YzEggaTh3O-dJNF-gAHuPghTejCfwDu2ryDSO7n4_T5tfZdeL2U-4xxjAdWvGLEjCuFRoJtXcNi9dnUeM_HSKi7SPMf0hkZjgQDXWVXwq0wHlCS9KkgI1UoYXKC-44_XsC4ua00VqYhTQ_p7gPud9jnloaX99GuRQY89WmjINVwkJg4V6f0ZbDYh-VsYUPNJdxLUoPL8sxZFDnWC0prDGo_KWAbZzhGqPUBohCcejrzsM9w0IMVs8-K7nANx36HOGj3a6quHIUabHsUcHtlHtJdPuG1374h6CwRUsNGnu155hftcwlFV2r_e4MQaqeTSIrn6NCDk0c6VHfpNAk4bcsvDPsBfq8Lr2pDkUFbKt-LjUB7x1N2HvDqq5Keh5fPkbpbATWH8UWcZLBYZGxCn8WZZTEdTZgYuP3VDV2Ax_SFSw4y-C7NBcxgECOy_DVrw8FtB9rCmAbw7_IOF_EXeVzuFEZQWt5guGWs5-MYHA4LrBt-jJ22z1TS0lpaFJklQT9Yo1Yj7HhoN-P_z1mOzHj4c_3ESu0fK2oqxzuGOij_DJuwuhpjx5-TCER8sxoHtGqV5ECFxqY-wLvD4CF_zHAobX9918l1LGOJkTrz1WHkbH-GI7qGEAY679xUCuZkYEaOeWkGSE4EV0ZfsWE_971Z_rp3MIKlflCikkYUJNNQH3k3YkfEziq4Je8B3nzJdoecqOUXkNmNu6LcWdUHFe-FXRmbdXJAnEwDiajrqp6xECuOpjSKI92FKFdgCAcBPh4qIrtj3-y1MBijFKzzjevv4KKTSxOdnYE33rVMZLUbQe0FySHRcMnst61WemLGjAq56DJ2pf_MjH5t-kLibcaLrPFziqSHm1rldu_CdsV6cSFZp5hkrvHAaPWceisfMq2i2HtqUh0tZDL7VHoBS-_-e0Jgd-Gi1H-D7FGP-b2QnaIpsm7vkh6AGmFjp2_PQBbGGRfhy8FK7FTmzArmk6jP0sH3uwQtkj2hKSg8bHFcIOL5jO5WTLpKlL7pE9IZuh4bTAUECOJmqiTxBTwl9_ekqLiQ38CtiYPiDzg---vCMJD9mdOBGubo9lnN0AOchCZXUEIZYZ-ngkCs6qZKQvolHuvO1_P_9XJwmmZ797XJRnO_-9ym3zb_UKcAIgKU0fJvHUudkJmGqFIWgSYSLUu_uN7qeCL6w_hfbB7fxXh32U0TVAwgeHqBGJWn0&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.84197_Y.749881_Z.1479193_CN.Giay-zocker&itm_medium=CPC&itm_source=tiki-ads&reqid=J1eT9wz1NL&pos=69&redirect=https%3A%2F%2Ftiki.vn%2Fgiay-da-bong-zocker-ztf-1902-orange-yellow-p47161004.html%3Fspid%3D134314080,https://salt.tikicdn.com/cache/200x200/ts/product/0d/99/ef/feb0cd3d0301434c9c26f5fb470b2932.jpg,0.0,False,True,False,23,False,False
1029,Áo Bra Thể Thao Nâng Ngực Tập Gym Yoga Cho Nữ - Top Ba Lỗ Chất Thun Cotton Kèm Mút Mỏng- DAUBE - BRA05,100000,https://tiki.vn/ao-bra-the-thao-nang-nguc-tap-gym-yoga-cho-nu-top-ba-lo-chat-thun-cotton-kem-mut-mong-daube-bra05-p140421550.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.140421602&itm_medium=CPC&itm_source=tiki-reco&spid=140421602,https://salt.tikicdn.com/cache/200x200/ts/product/8d/97/e5/a0c48e3730ce4bb0ed9b3ce1213726d9.jpg,0.0,False,True,False,0,False,False
1030,Giày Thể Thao Cao Cấp Nam Biti's Hunter Core Classic Blue DSMH05000XDG (Xanh Dương),679000,https://tiki.vn/giay-the-thao-cao-cap-nam-biti-s-hunter-core-classic-blue-dsmh05000xdg-xanh-duong-p101497328.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112070600_MD_PID.101497340&itm_medium=CPC&itm_source=tiki-reco&spid=101497340,https://salt.tikicdn.com/cache/200x200/ts/product/09/cb/bb/678fec0d587ead76562a7ef206d6c78d.jpg,4.7,False,False,False,5,False,False
1031,quần tập gym nữ sinh nhiệt tiêu TAN MỠ - Quần tập thể thao màu đen màu xám,77000,https://tiki.vn/quan-tap-gym-nu-sinh-nhiet-tieu-tan-mo-quan-tap-the-thao-mau-den-mau-xam-p86050365.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.145624790&itm_medium=CPC&itm_source=tiki-reco&spid=145624790,https://salt.tikicdn.com/cache/200x200/ts/product/47/4a/51/6e1321a5cc248136d89b04cbee1a72b2.jpg,0.0,False,True,False,0,False,False
1032,MÁY CHẠY BỘ ĐIỆN ZASAMI KZ-C203 - Tặng kèm túi trống thể thao,19899000,https://tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMZkgwDW6upKN0t9WCE97XIX0VorIb2HdWWARsaEO90KqOWk1KCsticWqNAlWuGxb_5VYwuCe5GSW4ck5E5EJ8ntD5p4Q-S8slBevuoHZKk2ZLfOH0w2TLFzt72Uly8lOTnDELlcM2UX40HJrUyZ5-8ws_X44JenpFaR3XQ2O1nviOzsKsdC_K9UYO8kL0zUN18X4FiG9bnKyV4s7EbH_j4I2E53_NrdQAYmq36iROuY1BIh2AVvMDQaKqfpzu7st6pqO4AXw5dsN6h2_1mTb7WFQFXkIPozCaywC7xZbDCDOOMqDWeXaxejVW3uttk5C97iZD9VpA9BWip2d-GgYAhbkBK7pNPQBw5ZFJkuhGQAhbzmy8CoWRZO0hwsgwG9RE4O5ueWc23tatZe1j1HSagWXdTxt7FQZ_XxGp_EObzt9tmnBIy19_nux9_uWNlt9U7ftL7ScVyGYNY2nIBRND1mDeNuj7LOwYGeA8DctcS-gu8iLolCHPBx-VTr2hifx7Ypb151tow9Whwh5fFvP0s5wHqWJmHpaljXQcP4vTx9h2nc9NROVcHsHgg3JfZgbMI9hnbhzi6ke53e1yWWcJxELV1Ax0-DkBobSLtAMZJCxVf4T4KYPIQpgxwG8So3eRKpLLr4Bv5in8iLuzGEz_Hh7QRhblIamEahSA92hwy5oZYBySre76XiqrN3-bbMie-vnCU8ILDv1BoSmp6ALKIM162KccNRoswm_PYwH_gvXEu1lZx4cjDtIkwE-Tadj8B4MfkaueWqANIwgVK52tbWQggE5evs7ShfmxWUuQzh2GvSF981w8pNkAq3j7IMa9TeRBdMKgJR0WSCDZ15tfIY0DRRxU1NJMqDRQmaPz-ArixZ_BNtIwSZONslLXYoLDEkvwYdn1wq7CjHEKclcH_-yaNKQzBhoX-AlJrdJAqCZccnInPDH3yR_HePCIytn6_FVqH7UMFX8AUJ9r8GTtCyb9dI_SjiorL8Mo135TFjicoulVN6Q6IsVe3mgKsszWImN6dtr2iLmj9QN6ckapOw468e5qRkV5wzuc3qw0Bz46RxY_E0WdfhdfbajmPbb38WKaBDzBsN80BFFZa9xJswKYIdAr8BeecBWqqztByw1Q7XfERxcNVaXgKjZZAsk4m1cW43Oi0jaNzbv7kF18TzlP2PxWeTqcb4mDdYU5xa99lLoVx23UE_WEGN3gCB2KNLJ4mPdHA2X5rAmXdXddOLHOxlA6X3A46jnwBvhO7HhHQ7sXCog0_b9oZDQIB6KJPO8HEUqK8ka3KpY7536lPmvMJEjZsGdwZkLOB2_6KJFHeKv5vKe75cQHurG7c9jeXkxWSEXx9W1naYGjcoFRA21HY9w_aRBcbfh0jc2leEKDJA76jBX3MMgf5CC7ntoXjnwhnBTRnD99DCLdLDG_6npuBUR2zo8Wx1IA1bEhx4svsv51z27jNJcUu6bS0i61XEjd3hh1FPxSedZQYmDdPYJ3Xp2dQ&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.28594_Y.216242_Z.1282452_CN.May-Chay&itm_medium=CPC&itm_source=tiki-ads&reqid=J1eT9wz1NL&pos=73&redirect=https%3A%2F%2Ftiki.vn%2Fmay-chay-bo-dien-zasami-kz-c203-tang-kem-tui-trong-the-thao-p55903415.html%3Fspid%3D55903422,https://salt.tikicdn.com/cache/200x200/ts/product/c2/18/db/eb9e561b3a5346e52ea70e98099bac02.jpg,0.0,False,True,True,33,True,True
1033,Áo Bra Tập Thể Thao Phối Lưới,184000,https://tiki.vn/ao-bra-tap-the-thao-phoi-luoi-p58875083.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.142555356&itm_medium=CPC&itm_source=tiki-reco&spid=142555356,https://salt.tikicdn.com/cache/200x200/ts/product/0b/3e/b3/179350021c3ed73b124120e00c3373c0.jpg,0.0,False,True,False,5,False,False
1034,Bảng Dụng Cụ Hít Đất Kèm Dây Kéo Đa Năng Cleacco Nhiều Bài Tập Theo Màu Sắc,299000,https://tiki.vn/bang-dung-cu-hit-dat-kem-day-keo-da-nang-cleacco-nhieu-bai-tap-theo-mau-sac-p77774793.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112070600_MD_PID.77774794&itm_medium=CPC&itm_source=tiki-reco&spid=77774794,https://salt.tikicdn.com/cache/200x200/ts/product/ae/91/0e/fc81518d694bfec0b4a116bdce93a675.jpg,4.6,True,False,True,33,False,False
1035,Set bộ đồ nỉ thể thao dài thu đông nam nữ có viền kẻ sọc siêu rẻ ,124000,https://tiki.vn/set-bo-do-ni-the-thao-dai-thu-dong-nam-nu-co-vien-ke-soc-sieu-re-p145925447.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.145925467&itm_medium=CPC&itm_source=tiki-reco&spid=145925467,https://salt.tikicdn.com/cache/200x200/ts/product/6c/17/64/a96bdf25f932f5e22a50f665a3388895.jpg,0.0,False,False,False,0,False,False
